cup,name,indicators,score
14,黃芯瑜,Dig,2.7133563582368723
14,黃蔓亞,Dig,3.1539868779505524
14,黃韋程,Dig,16.412716224068003
15,Colleen Ogilvie,Dig,13.023716422752932
15,Dubravka Vukoja,Dig,6.3387119374574254
15,Hanna Kalinouskaya,Dig,8.743037154318811
15,Matea Magdic,Dig,14.788459506099587
15,Natasa Cikiriz,Dig,18.005976160414072
15,伍政廷,Dig,19.472695455136197
15,劉佳昌,Dig,15.234684263700565
15,劉欣叡,Dig,0.0
15,劉煜淳,Dig,14.28260485895452
15,劉美菁,Dig,16.283555782261118
15,吳信賢,Dig,22.40927268053252
15,吳致廷,Dig,18.7274791784192
15,吳芳妤,Dig,18.413345520786965
15,周冠宇,Dig,13.668682774380066
15,周子揚,Dig,8.83023329014185
15,宋柏霆,Dig,25.8535125967005
15,廖嘉蓉,Dig,9.87527721491642
15,廖苡任,Dig,20.21654290803491
15,張善源,Dig,19.085949613198032
15,張嘉羚,Dig,21.763003809332968
15,張妤嘉,Dig,25.85680260110312
15,張弘燁,Dig,5.685127607734399
15,張昀亮,Dig,25.887729891069117
15,張瑋安,Dig,9.258422803654245
15,張瓈文,Dig,25.27241638802124
15,張秝芸,Dig,15.684590958274175
15,張芷瑄,Dig,29.5251540178275
15,彭?媃,Dig,24.491646360594682
15,徐薏梅,Dig,16.296371905410687
15,戴儒謙,Dig,22.4798757292198
15,施怡婷,Dig,4.45380769913492
15,曹晉誥,Dig,14.242740743587232
15,曾琬羚,Dig,24.93993016482554
15,李佳蓁,Dig,22.671599793268086
15,李佳軒,Dig,32.160819923495886
15,李姿瑩,Dig,25.855372486513417
15,李沛恩,Dig,12.891148327623386
15,李澄岫,Dig,9.383969890791224
15,李瑋軒,Dig,25.867330615191516
15,李興國,Dig,18.189857325951735
15,李諭,Dig,21.35498296473542
15,林佾煒,Dig,0.0
15,林其蓉,Dig,36.43801331084936
15,林姿吟,Dig,21.23174626490208
15,林宜暉,Dig,32.327196200842664
15,林政瑋,Dig,7.3629102165489435
15,林昱丞,Dig,0.0
15,林書荷,Dig,33.31578050694146
15,柯凱傑,Dig,23.87753595248448
15,柯宗甫,Dig,16.20261368204304
15,楊子頡,Dig,9.702617783866708
15,楊孟樺,Dig,38.49834507509138
15,楊怡真,Dig,19.57648214471728
15,欒妤雯,Dig,11.16055534675156
15,江天祐,Dig,19.2949785474622
15,洪熙鈞,Dig,18.417824001083392
15,渡邊侑磨,Dig,7.42672540389595
15,溫以勤,Dig,22.942648301434826
15,潘均儒,Dig,34.16495721366141
15,潘宣蓉,Dig,19.131282920369365
15,焦璿誠,Dig,22.76472370088076
15,王明浚,Dig,13.599717022423462
15,甘可慧,Dig,17.262197561497384
15,甘明修,Dig,13.814920534722368
15,畢雯媛,Dig,23.58829261805589
15,盧清銓,Dig,17.662324892497878
15,石修智,Dig,24.058800890702095
15,童琦芳,Dig,26.295802817352573
15,羅儀璟,Dig,40.99054436817519
15,莊明叡,Dig,18.739865077346725
15,莊邵捷,Dig,16.58162218922533
15,葉于雯,Dig,10.758374125618674
15,蔡沁瑤,Dig,12.875141935163201
15,蔡沛彰,Dig,13.928562638949279
15,蕭湘凌,Dig,10.103743257855681
15,蘇厚禎,Dig,26.989182931892117
15,許國宏,Dig,6.280393910191296
15,許惠瑩,Dig,19.292589838383325
15,許紋誠,Dig,13.185924782419704
15,許美中,Dig,15.109562489406109
15,許菀芸,Dig,30.63172139191733
15,詹旻翰,Dig,18.870324105071482
15,諶品璇,Dig,12.902081265330567
15,謝苡縥,Dig,19.695099358239197
15,謝靖瑩,Dig,22.92168937533466
15,賴湘程,Dig,38.80611182905675
15,邱雅慧,Dig,13.785937497041957
15,郭家銘,Dig,19.719927479757505
15,郭覲儀,Dig,49.744866567676
15,鄧岳盺,Dig,11.108740042989107
15,鄧衍敏,Dig,27.558059736435744
15,鄭振堃,Dig,4.974486656767599
15,鄭文貴,Dig,9.183667674032492
15,鄭玉森,Dig,29.58778121619615
15,阮霈文,Dig,0.0
15,陳佳蔓,Dig,13.038303496401168
15,陳冠中,Dig,17.557011729767996
15,陳姿雅,Dig,29.922965654924496
15,陳宥廷,Dig,39.62767389859793
15,陳巧聆,Dig,20.51540132738908
15,陳建廷,Dig,12.801012330081955
15,陳建彰,Dig,10.924362854077865
15,陳怡伶,Dig,10.612238201104214
15,陳怡如,Dig,17.37575752423872
15,陳政錡,Dig,17.554078227390427
15,陳昭銘,Dig,9.352034914723086
15,陳昱,Dig,31.55245822292592
15,陳昱豪,Dig,3.9795893254140795
15,陳潔,Dig,19.352106876541878
15,陳盈綺,Dig,14.095103774409838
15,陳菀婷,Dig,21.579339119119577
15,顏振富,Dig,10.317453806629095
15,顧乃涵,Dig,45.5512076224645
15,高偉誠,Dig,23.349282560106168
15,高歆媛,Dig,21.669505746125697
15,黃世豪,Dig,19.911688957439182
15,黃仁威,Dig,10.23322969392192
15,黃士展,Dig,16.639526266711513
15,黃宇晨,Dig,28.859311234390198
15,黃建逢,Dig,31.650179789592578
15,黃情維,Dig,17.409781040964344
15,黃文彥,Dig,9.439873891008867
15,黃柏叡,Dig,31.080580492650153
15,黃正良,Dig,12.567124185518146
15,黃澄浩,Dig,19.232627284930288
15,黃瀞萱,Dig,29.406100812738234
15,黃素琴,Dig,21.182042388581703
15,黃芯瑜,Dig,13.916926412851577
15,黃蔓亞,Dig,32.89252401617759
15,黃韋程,Dig,10.38031843663575
15,黃鷹,Dig,0.0
15,龔詩雯,Dig,14.230046678753375
16,Anny,Dig,28.64881682536406
16,BoBo,Dig,10.022669412153977
16,Cika,Dig,26.849352689553076
16,Jessica,Dig,29.688360939914084
16,Matea,Dig,26.63025078273513
16,Miri,Dig,31.050475544473453
16,丁柔安,Dig,43.459736370947546
16,亞美娜,Dig,48.18002083726425
16,伍政廷,Dig,10.198774375087165
16,余䒩語,Dig,23.20992733882305
16,劉佳昌,Dig,29.822354574399334
16,劉煜淳,Dig,28.08108485032446
16,劉美菁,Dig,25.454308524031326
16,劉雙菱,Dig,25.172608673651084
16,劉鴻敏,Dig,38.05452830759459
16,吳信賢,Dig,23.644718262768443
16,吳致廷,Dig,26.328837394831705
16,吳芳妤,Dig,35.15344373277827
16,呂姜耀強,Dig,0.0
16,呂玟君,Dig,15.117532163890974
16,周冠宇,Dig,25.417845232184213
16,周子揚,Dig,20.42046955817447
16,宋柏霆,Dig,22.611037274988856
16,廖嘉蓉,Dig,28.46009335750675
16,廖苡任,Dig,31.5964988039136
16,張庭語,Dig,12.768040338554592
16,張昀亮,Dig,39.72244324967185
16,張瑋安,Dig,26.29129171278467
16,張瓈文,Dig,30.155142870698732
16,張祐晨,Dig,23.434063605191692
16,張秝芸,Dig,56.302233213459864
16,張芷瑄,Dig,27.84580329593019
16,彭?媃,Dig,33.88327714453581
16,戴儒謙,Dig,24.973037940204453
16,曾琬羚,Dig,44.559193838093236
16,曾祥銘,Dig,27.629170885897608
16,曾茂聰,Dig,15.476180709943645
16,朱凱逸,Dig,43.11221769198586
16,李佳軒,Dig,45.72778952995308
16,李姿瑩,Dig,47.02893963153812
16,李尼希米,Dig,29.84983627153126
16,李權紘,Dig,12.104964220033402
16,李沛恩,Dig,13.212783614121152
16,李澄岫,Dig,21.706850865894978
16,李瑋軒,Dig,30.166493022797944
16,李興國,Dig,22.57924133841104
16,李諭,Dig,37.88978993131499
16,李連鑫,Dig,13.265297751380263
16,林其蓉,Dig,45.24392061697203
16,林姿吟,Dig,15.160340287291731
16,林宜暉,Dig,25.357866281261696
16,林政瑋,Dig,24.488044115715788
16,林昱丞,Dig,13.149947336150872
16,林書荷,Dig,38.58096902142755
16,林謙,Dig,11.55277427121351
16,林靖儀,Dig,0.0
16,柯凱傑,Dig,2.4118723184327755
16,柯宗甫,Dig,16.510558094128648
16,楊孟樺,Dig,60.432802895594556
16,欒妤雯,Dig,27.628061213793426
16,江思萳,Dig,29.53107951795369
16,洪榮發,Dig,10.54591171234731
16,洪熙鈞,Dig,23.53327166967412
16,湯貴全,Dig,41.01013118873344
16,潘均儒,Dig,25.671848283926582
16,潘宣蓉,Dig,34.99842079788674
16,焦璿誠,Dig,30.181438167290104
16,王俊傑,Dig,22.521084453095213
16,王珮玲,Dig,26.530595502760526
16,甘可慧,Dig,13.464881591250576
16,甘明修,Dig,27.45917818672989
16,盧清銓,Dig,22.83472771209766
16,石修智,Dig,31.69142800889275
16,童琦芳,Dig,39.85559204093576
16,羅儀璟,Dig,68.64271236217678
16,胡曉佩,Dig,21.594296824368115
16,莊哲育,Dig,11.370255215468799
16,莊邵捷,Dig,3.9795893254140795
16,葉于雯,Dig,24.53479287479449
16,蔡幼群,Dig,25.169958212447423
16,蔡沁瑤,Dig,21.358629357649203
16,蔡沛彰,Dig,18.24459067544909
16,蕭湘凌,Dig,42.29358539720207
16,許惠瑩,Dig,0.0
16,許紋誠,Dig,33.69301249108944
16,許菀芸,Dig,47.82715803871396
16,詹佳茵,Dig,40.53327830219979
16,詹旻翰,Dig,29.412207959308237
16,諶品璇,Dig,13.265297751380263
16,謝苡縥,Dig,39.3957865402327
16,謝靖瑩,Dig,26.985486696103038
16,賴湘程,Dig,48.483120613729135
16,邱雅慧,Dig,6.577833595725752
16,郭家銘,Dig,17.3884331264702
16,郭覲儀,Dig,56.82259652479549
16,鄧岳昕,Dig,30.59140093685653
16,鄭振堃,Dig,7.693872695800554
16,鄭玉森,Dig,38.91490294804049
16,陳仕東,Dig,14.803303287772179
16,陳佳蔓,Dig,24.60713345370547
16,陳冠中,Dig,15.338000525033435
16,陳姿雅,Dig,52.33694585298221
16,陳威舜,Dig,1.4212819019335998
16,陳宥廷,Dig,29.455277816517224
16,陳巧聆,Dig,20.835768454865992
16,陳建廷,Dig,39.1888233508618
16,陳怡如,Dig,15.573257203486005
16,陳政錡,Dig,34.23045254341133
16,陳昭銘,Dig,8.58438071823143
16,陳潔,Dig,41.471121144944114
16,陳盈綺,Dig,33.70194003638633
16,陳莉鎔,Dig,17.18171899226396
16,陳菀婷,Dig,26.388069248518406
16,顏振富,Dig,18.381912598341223
16,高偉誠,Dig,25.06245095163023
16,高歆媛,Dig,32.6410927426539
16,黃世豪,Dig,15.107700216849747
16,黃士展,Dig,25.78837050952854
16,黃宇晨,Dig,11.97197491395979
16,黃建逢,Dig,10.652436073078093
16,黃情維,Dig,40.89770940668156
16,黃意凱,Dig,33.464476201901
16,黃文彥,Dig,9.025762187201764
16,黃柏叡,Dig,38.22300285396165
16,黃正良,Dig,31.366240208951687
16,黃澄浩,Dig,26.057098863443866
16,黃瀞萱,Dig,44.95800514285635
16,黃素琴,Dig,25.196924347436667
16,黃芯瑜,Dig,38.683273583435195
16,黃蔓亞,Dig,19.038860677457205
16,黃韋程,Dig,15.857513126590264
16,龔詩雯,Dig,26.808535074694213
17,Beatriz,Dig,19.557712623989893
17,Berkeley,Dig,7.155528505164032
17,Maria,Dig,6.014394445114428
17,Milana,Dig,4.1027565270234865
17,Peonia,Dig,14.40806582606627
17,Renele,Dig,7.959178650828159
17,Valdez,Dig,5.871911704575433
17,丁柔安,Dig,34.28963476144051
17,余䒩語,Dig,19.50245948914105
17,劉佳昌,Dig,10.053117107504791
17,劉煜淳,Dig,3.092143997990738
17,劉美菁,Dig,7.879550684131602
17,劉鴻敏,Dig,12.796328641379114
17,吳佩茹,Dig,15.891216592363028
17,吳信賢,Dig,8.432939284806025
17,吳宗軒,Dig,13.475400293405231
17,吳旭弘,Dig,0.9044521194122909
17,吳沛緹,Dig,21.88768746494194
17,吳芳妤,Dig,25.449812817918765
17,周冠宇,Dig,13.06631828510956
17,周子揚,Dig,1.6243221736384
17,周育霆,Dig,0.0
17,宋柏霆,Dig,13.735899981131611
17,廖嘉安,Dig,0.46818697946048
17,廖嘉蓉,Dig,2.653059550276053
17,廖士勛,Dig,12.217450702111572
17,廖苡任,Dig,10.235123559054902
17,廖閎昇,Dig,5.779879734529972
17,張善源,Dig,0.0
17,張弘燁,Dig,0.0
17,張昀亮,Dig,26.719926653749233
17,張洵瑞,Dig,20.61939264512792
17,張祐晨,Dig,18.414453732796268
17,張稦豈,Dig,9.515300117816997
17,張芷瑄,Dig,12.306426863880962
17,彭?媃,Dig,18.111602964326064
17,戴儒謙,Dig,16.5746035131664
17,施宗諭,Dig,0.0
17,曾琬羚,Dig,15.16694292418156
17,曾祥銘,Dig,10.737138731880194
17,曾茂聰,Dig,0.0
17,朱凱逸,Dig,0.0
17,李佳軒,Dig,44.77658981796885
17,李修瑜,Dig,0.0
17,李姿瑩,Dig,25.802802972568752
17,李子嫣,Dig,1.4212819019335998
17,李尼希米,Dig,25.768104002383946
17,李思依,Dig,34.87436387342654
17,李權紘,Dig,23.999454772976684
17,李瑋軒,Dig,16.346928459777832
17,李諭,Dig,18.450509371770334
17,林其蓉,Dig,34.12875166090557
17,林宜暉,Dig,3.1836714603312637
17,林昱丞,Dig,14.857133481545896
17,林書荷,Dig,22.441000101925265
17,林聖恩,Dig,22.67159979326809
17,林謙,Dig,13.763395872471568
17,林錦龍,Dig,16.456905714639703
17,柯凱傑,Dig,3.0719636897933245
17,柯宗甫,Dig,1.3842049827527234
17,楊子頡,Dig,0.0
17,楊孟樺,Dig,33.56126458598011
17,欒妤雯,Dig,3.9795893254140795
17,江思萳,Dig,6.632648875690132
17,江昀庭,Dig,25.999536087878198
17,洪家瑤,Dig,2.3979576704418166
17,洪榮發,Dig,8.376828172593038
17,洪熙鈞,Dig,11.062422319780872
17,洪詩涵,Dig,14.723527618840874
17,温逸凱,Dig,12.600718702612106
17,漢娜,Dig,10.612238201104212
17,潘均儒,Dig,0.0
17,潘宣蓉,Dig,8.376088008728681
17,焦璿誠,Dig,14.197963284041302
17,王俊傑,Dig,0.0
17,甘可慧,Dig,15.555827425221084
17,甘明修,Dig,15.786800629741801
17,甘茂宏,Dig,0.0
17,盧清銓,Dig,7.508762743741955
17,石修智,Dig,0.0
17,童琦芳,Dig,15.844096525723455
17,簡偉倫,Dig,37.933027677334465
17,胡宸穎,Dig,12.46937988629745
17,胡曉佩,Dig,0.9044521194122909
17,莊岳祥,Dig,0.0
17,葉于雯,Dig,5.781542052543929
17,蔡幼群,Dig,10.355892994327338
17,蔡沁瑤,Dig,0.0
17,蔡沛彰,Dig,9.096204172375039
17,蕭湘凌,Dig,20.776296105183874
17,蘇逢澤,Dig,28.12869444811936
17,許家騰,Dig,15.918357301656318
17,許廷恩,Dig,0.0
17,許惠瑩,Dig,0.0
17,許睿恩,Dig,9.804785294498457
17,許紋誠,Dig,17.638059812161718
17,許菀芸,Dig,22.61115186548782
17,詹佳茵,Dig,23.69121349068017
17,詹旻翰,Dig,6.350498098121092
17,謝苡縥,Dig,8.501577571837581
17,謝靖瑩,Dig,11.025702027121259
17,賴湘程,Dig,34.474785542688885
17,邱雅慧,Dig,0.5830900110496819
17,郭家銘,Dig,0.0
17,郭覲儀,Dig,40.89831130373557
17,鄭伊伶,Dig,13.091543690979686
17,鄭振堃,Dig,13.928562638949279
17,鄭玉森,Dig,36.292051640173675
17,陳亭汝,Dig,6.70569288952022
17,陳仕東,Dig,10.204075193369434
17,陳佳蔓,Dig,7.825681727245731
17,陳姿雅,Dig,27.562503563676184
17,陳威舜,Dig,12.159856272098578
17,陳宥廷,Dig,15.918357301656318
17,陳巧聆,Dig,0.0
17,陳建彰,Dig,6.6958169602205135
17,陳怡伶,Dig,45.95478149585306
17,陳怡如,Dig,13.567252929445003
17,陳政錡,Dig,11.379279227544565
17,陳昭銘,Dig,2.298372444624174
17,陳昱碩,Dig,31.464837371270434
17,陳朝璽,Dig,5.053446762430577
17,陳潔,Dig,13.088475499843595
17,陳玠廷,Dig,4.82374463686555
17,陳盈綺,Dig,15.790047129953978
17,陳莉鈞,Dig,9.948973313535198
17,陳莉鎔,Dig,11.79137577900468
17,陳菀婷,Dig,13.45241635625308
17,陳裕仁,Dig,0.0
17,雷諾,Dig,8.742842857408089
17,顏振富,Dig,7.405866766011228
17,高偉誠,Dig,25.108520391699646
17,高歆媛,Dig,13.265297751380263
17,黃仁威,Dig,7.4664675914911784
17,黃士展,Dig,19.273131877911187
17,黃宇晨,Dig,18.00290409115893
17,黃情維,Dig,18.79103397201112
17,黃意凱,Dig,23.788141905897064
17,黃文彥,Dig,26.530595502760526
17,黃柏叡,Dig,33.8489407035677
17,黃正良,Dig,18.093813124699857
17,黃瀞萱,Dig,13.568518184245153
17,黃珮甄,Dig,2.0213787049722307
17,黃素琴,Dig,21.556108845992934
17,黃芯瑜,Dig,10.672535009065033
17,黃蔓亞,Dig,6.325643150175337
17,黃韋程,Dig,20.145126088276243
17,黃鷹,Dig,2.5477794093920827
17,龔詩雯,Dig,17.803916116461423
18,Bia,Dig,55.55323980903148
18,Blanco,Dig,21.845716241804745
18,Bryan,Dig,34.612614855521294
18,Gabi,Dig,25.687875829593846
18,Ipek Vural,Dig,0.0
18,SARA,Dig,38.4240233001194
18,Santos,Dig,46.58609164565639
18,ZSANETT,Dig,46.006713388191216
18,丁柔安,Dig,48.462111166905515
18,劉少宇,Dig,0.0
18,劉昱麟,Dig,23.719615741158517
18,劉玉淳,Dig,24.419078270186542
18,劉美菁,Dig,43.20696981878144
18,劉鴻敏,Dig,13.625355833203443
18,劉鴻杰,Dig,27.133563582368723
18,吳伶瑾,Dig,0.0
18,吳佩茹,Dig,36.92945122717801
18,吳宗軒,Dig,28.361874572378024
18,吳欣翰,Dig,0.0
18,吳沛緹,Dig,44.3388980665389
18,吳芳妤,Dig,56.49723328069693
18,吳詠涵,Dig,34.8214065973732
18,吳閩育,Dig,53.645142120746826
18,呂姜耀凱,Dig,0.0
18,呂慶鴻,Dig,42.023254843451234
18,呂玟君,Dig,21.540316824860337
18,周冠宇,Dig,33.098960201929
18,周子揚,Dig,21.513719736637018
18,周子洋,Dig,0.0
18,宋柏霆,Dig,32.2090738384391
18,廖嘉安,Dig,44.881051929453015
18,廖嘉蓉,Dig,8.583427956775465
18,廖苡任,Dig,38.20093181544457
18,廖閎昇,Dig,0.0
18,張昀亮,Dig,53.958412117385265
18,張洵瑞,Dig,24.65339978925139
18,張祐晨,Dig,29.4288958518016
18,張芷瑄,Dig,40.70034537355308
18,張雪晴,Dig,0.0
18,彭?媃,Dig,42.4613739970261
18,戴儒謙,Dig,35.967358043908064
18,施宗諭,Dig,10.612238201104212
18,曾祥銘,Dig,24.029029973392838
18,曾茂聰,Dig,11.88963724382972
18,朱凱逸,Dig,10.472603487931789
18,朱禹丞,Dig,0.0
18,李佳軒,Dig,74.65682071680507
18,李元,Dig,44.770379910908396
18,李姿瑩,Dig,46.17222791517815
18,李子嫣,Dig,19.866362584805206
18,李尼希米,Dig,33.88296298072586
18,李怡萱,Dig,68.17656545082781
18,李權紘,Dig,7.106409509668
18,李瑋軒,Dig,52.55074946793945
18,李諭,Dig,34.50736072257726
18,林其蓉,Dig,74.45463156184947
18,林冠洲,Dig,23.716744464588956
18,林嘉偉,Dig,21.043996160693048
18,林國鈞,Dig,0.0
18,林宜暉,Dig,8.651281142204521
18,林庭葳,Dig,0.0
18,林昱丞,Dig,13.896978596684086
18,林暘程,Dig,10.612238201104212
18,林書荷,Dig,53.22056320229549
18,林聖恩,Dig,25.56485732180009
18,林裕鈞,Dig,16.568086171111673
18,林謙,Dig,15.894840179277043
18,林錦龍,Dig,10.14160126361411
18,林韋翔,Dig,0.0
18,柯凱傑,Dig,8.550963863797005
18,柯宗甫,Dig,10.958289446792394
18,楊承恩,Dig,9.096204172375039
18,欒妤雯,Dig,25.551951133259802
18,江思萳,Dig,0.0
18,江昀庭,Dig,66.01667530263849
18,江辰翊,Dig,32.01358523999771
18,汪秉勳,Dig,16.264408547344498
18,沈建欽,Dig,52.257233566043475
18,洪宇叡,Dig,21.224476402208424
18,洪家瑤,Dig,33.883608755016596
18,洪晨祐,Dig,43.538602262565945
18,洪榮發,Dig,30.447016743644223
18,洪熙鈞,Dig,20.845467895026133
18,洪詩涵,Dig,31.548829789714457
18,温逸凱,Dig,39.79256861811288
18,潘宣妏,Dig,10.612238201104212
18,潘宣蓉,Dig,25.491731748935578
18,焦璿誠,Dig,21.025892043226353
18,王俊傑,Dig,13.404932464552688
18,王育文,Dig,0.0
18,甘可慧,Dig,50.050725886062274
18,甘明修,Dig,15.476180709943645
18,甘茂宏,Dig,6.190472283977456
18,盧清銓,Dig,17.214925929981515
18,童琦芳,Dig,58.36731010607318
18,簡偉倫,Dig,48.9394974972428
18,簡名均,Dig,16.414226765219823
18,胡宸穎,Dig,47.46028751049384
18,胡曉佩,Dig,26.225732191301482
18,莊岳祥,Dig,0.0
18,莊邵捷,Dig,0.0
18,葉于雯,Dig,15.306775392339436
18,葉軒岑,Dig,40.992348058909556
18,蔡幼群,Dig,47.995068171416314
18,蔡沁瑤,Dig,43.11221769198587
18,蔡沛彰,Dig,12.342494429545114
18,蘇子倩,Dig,24.02122599092172
18,蘇逢澤,Dig,53.537893445163284
18,許家騰,Dig,10.612238201104212
18,許惠瑩,Dig,26.747171792578982
18,許睿恩,Dig,17.56072749944625
18,許紋誠,Dig,48.14011105324049
18,許美中,Dig,21.225439124352334
18,許菀芸,Dig,87.58976958921035
18,詹佳茵,Dig,51.178755821199864
18,詹旻翰,Dig,51.71873869667909
18,謝靖瑩,Dig,20.99074003450676
18,賴湘程,Dig,82.52181381380623
18,邱詩晴,Dig,78.87217939147027
18,邱雅慧,Dig,37.7248685136929
18,郭家銘,Dig,16.044693470717082
18,郭柏毅,Dig,27.857125277898557
18,郭覲儀,Dig,26.84643592541244
18,鄭振堃,Dig,22.614174261876833
18,鄭玉森,Dig,56.14655121821009
18,陳亭汝,Dig,34.80036608923033
18,陳佳蔓,Dig,32.23677913867172
18,陳冠中,Dig,37.142833703864746
18,陳冠銘,Dig,9.302936085383562
18,陳姿雅,Dig,55.56494417417986
18,陳安,Dig,0.0
18,陳怡伶,Dig,62.03737581728837
18,陳怡如,Dig,40.74759092437953
18,陳恩得,Dig,20.727027736531664
18,陳政錡,Dig,17.055382823203196
18,陳昭銘,Dig,2.94784394475117
18,陳朝璽,Dig,8.737143481360235
18,陳柏勳,Dig,39.79589325414079
18,陳潔,Dig,34.931950745301364
18,陳玠廷,Dig,13.265297751380263
18,陳盈綺,Dig,15.677170069813043
18,陳莉鈞,Dig,41.914895362478156
18,陳莉鎔,Dig,46.42854212983092
18,陳菀婷,Dig,15.918357301656318
18,陳裕仁,Dig,8.682740346357992
18,雷諾,Dig,20.35539462383437
18,顏振富,Dig,1.0204075193369433
18,高偉誠,Dig,20.21965726536482
18,高得益,Dig,0.0
18,高歆媛,Dig,12.723857026834134
18,黃士展,Dig,20.482938018590897
18,黃宇晨,Dig,8.527691411601598
18,黃意凱,Dig,42.328290329826345
18,黃柏叡,Dig,43.09012134621139
18,黃正良,Dig,32.13626398617681
18,黃瀞萱,Dig,43.62702479384683
18,黃珮甄,Dig,25.027923953451246
18,黃素琴,Dig,67.30516998082005
18,黃芯瑜,Dig,34.25113916758502
18,黃蔓亞,Dig,42.5803198426807
18,黃謙巽,Dig,15.918357301656318
18,黃韋程,Dig,8.621070319168252
18,黃鷹,Dig,1.6243221736384
18,龔詩雯,Dig,51.20735973331391
19,B.BAGUNAS,Dig,39.793454109496416
19,BIA,Dig,50.724830127454446
19,BLANCO,Dig,25.596372778916457
19,BREE,Dig,39.75037507558214
19,MIRA,Dig,12.317776483424533
19,POLINA,Dig,46.62953148970033
19,SANTOS,Dig,69.01414950336424
19,YULIA,Dig,26.73905018171079
19,丁佩瑩,Dig,47.96038395593758
19,何京威,Dig,6.632648875690132
19,劉少宇,Dig,5.247810099447139
19,劉昱麟,Dig,39.432792151215466
19,劉玉淳,Dig,61.1251291811519
19,劉雙菱,Dig,70.20430717083792
19,包茵綺,Dig,44.107115023339375
19,吳國強,Dig,41.49162386017878
19,吳宗軒,Dig,47.62612548448132
19,吳承翰,Dig,0.0
19,吳文亘,Dig,23.794268931967153
19,吳沛緹,Dig,45.151143087105424
19,吳芳妤,Dig,54.349439540871025
19,吳苡綾,Dig,36.921745408008405
19,吳詠涵,Dig,35.81630392872671
19,呂姜耀凱,Dig,10.26618695541603
19,呂慶鴻,Dig,56.41655232090101
19,呂玟君,Dig,53.06119100552105
19,周冠宇,Dig,25.374133647511993
19,宋柏霆,Dig,25.686440191309053
19,廖嘉蓉,Dig,28.367329037567025
19,廖苡任,Dig,37.264051510344984
19,廖閎昇,Dig,9.926413283345775
19,張安成,Dig,0.0
19,張昀亮,Dig,69.44156280973431
19,張皓博,Dig,34.338170750715776
19,張祐晨,Dig,30.918347835909383
19,張稦豈,Dig,35.05674084236314
19,張穎禾,Dig,0.0
19,張芷瑄,Dig,44.770379910908396
19,張芸甄,Dig,31.025578972411143
19,彭?媃,Dig,63.72593137738284
19,戴君芳,Dig,40.38546204309103
19,施宇祥,Dig,49.334645595196335
19,施宗諭,Dig,10.778054422996465
19,施琅,Dig,30.632147822152504
19,曾琬羚,Dig,33.2838379943723
19,曾茂聰,Dig,38.33330914309118
19,李佳軒,Dig,73.37085387369662
19,李俊佑,Dig,22.147279724043575
19,李元,Dig,30.167272369295386
19,李姿瑩,Dig,69.09424679004556
19,李子嫣,Dig,43.044537601417595
19,李尼希米,Dig,39.625027460219194
19,李思依,Dig,58.67930375434663
19,李怡萱,Dig,89.13283570603858
19,李權紘,Dig,27.288612517125117
19,李諭,Dig,0.0
19,李貝兒,Dig,54.037621255408304
19,李赫軒,Dig,46.84724915654022
19,林其蓉,Dig,74.61599726378283
19,林嘉偉,Dig,32.65640164486696
19,林宜暉,Dig,17.623895583976637
19,林暘程,Dig,20.24703341000146
19,林書荷,Dig,63.4325711931156
19,林柏緯,Dig,9.948973313535198
19,林聖恩,Dig,26.0843801923566
19,林良黛,Dig,50.341478573510535
19,林裕鈞,Dig,6.228922422387256
19,林謙,Dig,24.28083987679384
19,林采臻,Dig,33.138948961323585
19,林錦龍,Dig,29.486196931576835
19,柯凱傑,Dig,2.411872318432775
19,柯宗甫,Dig,6.632648875690132
19,楊展睿,Dig,2.894246782119331
19,楊怡真,Dig,42.94234632663278
19,楊承恩,Dig,32.653040618782185
19,欒妤雯,Dig,43.42354610859989
19,江昀庭,Dig,68.66441698521673
19,江辰翊,Dig,29.59181806077136
19,汪秉勳,Dig,18.1525127124151
19,洪宇叡,Dig,46.42854212983092
19,洪家瑤,Dig,23.996770336640694
19,洪晨祐,Dig,25.447714053668268
19,洪榮發,Dig,46.058022614245616
19,温逸凱,Dig,38.65387420812511
19,潘慧勳,Dig,42.37139346323416
19,王俊傑,Dig,31.836714603312636
19,王育文,Dig,19.897946627070397
19,甘可慧,Dig,34.76541670426673
19,甘明修,Dig,26.71389092753032
19,甘茂宏,Dig,34.33371182710186
19,盧清銓,Dig,27.29135895558296
19,童琦芳,Dig,41.39066866247848
19,簡名均,Dig,14.0456093838144
19,簡翊雯,Dig,36.16142259794472
19,翁梓勻,Dig,46.261009383902525
19,胡曉佩,Dig,49.090625692182755
19,莊哲育,Dig,37.58501029557741
19,莊子霖,Dig,26.883457513415593
19,莊庾翔,Dig,17.105740596884765
19,莊毅君,Dig,0.0
19,莊皓崴,Dig,12.602032863811251
19,莊邵捷,Dig,8.096999926167175
19,葉于雯,Dig,45.3222267837672
19,葉亮言,Dig,33.463292779969976
19,蔡幼群,Dig,59.709054744631196
19,蘇逢澤,Dig,87.05660623669807
19,許惠瑩,Dig,57.66230127453127
19,許晉愷,Dig,49.15995611515102
19,許睿恩,Dig,25.267233812152885
19,許紋誠,Dig,41.14667617512772
19,許美中,Dig,38.785340629110365
19,許芳閩,Dig,60.93056083231625
19,許菀芸,Dig,88.82497433039445
19,詹佳茵,Dig,49.74167260435838
19,詹旻翰,Dig,38.97224706104334
